Date;Stake;Cards;Position;Board;NetWon;NetWonBB;SawShowdown;Stack;Currency;StackBB;Rake;HandCount
2022/07/16 20:48:15;NL2;7s,3h;SB;;-0.01;-0.5;No;3.47;EUR;173.5;0.0;222
2022/07/16 20:48:46;NL2;Ks,Qh;BTN;;-0.04;-2.0;No;3.46;EUR;173.0;0.0;223
2022/07/16 20:49:15;NL2;9c,6s;MP;;0.0;0.0;No;3.42;EUR;171.0;0.0;224
2022/07/17 14:27:20;NL2;5c,3s;BB;6h,6s,Td,9c;-0.02;-1.0;No;2.0;EUR;100.0;0.0;225
2022/07/17 14:27:59;NL2;Tc,4c;SB;Ks,5h,7c;-0.01;-0.5;No;1.98;EUR;99.0;0.0;226
2022/07/17 14:28:29;NL2;Th,5s;BTN;Ah,8s,Kc,Ac,9c;0.0;0.0;No;1.97;EUR;98.5;0.0;227
2022/07/17 14:29:21;NL2;8s,2c;CO;;0.0;0.0;No;1.97;EUR;98.5;0.0;228
2022/07/17 14:29:34;NL2;Jh,7h;EP;;0.0;0.0;No;1.97;EUR;98.5;0.0;229
2022/07/17 14:29:57;NL2;Qh,6s;BB;5s,7c,5c;-0.02;-1.0;No;1.97;EUR;98.5;0.0;230
2022/07/17 14:30:32;NL2;Qs,3c;SB;6h,Jh,As,5h;-0.01;-0.5;No;1.95;EUR;97.5;0.0;231
2022/07/17 14:32:22;NL2;Th,8h;BTN;5s,Tc,2c,2h,7d;0.0;0.0;No;1.94;EUR;97.0;0.0;232
2022/07/17 14:33:36;NL2;Qs,3s;CO;;0.0;0.0;No;1.94;EUR;97.0;0.0;233
2022/07/17 14:33:54;NL2;Qh,3h;EP;9c,Qs,Qc,3d,Th;0.0;0.0;No;1.94;EUR;97.0;0.0;234
2022/07/17 14:35:10;NL2;7c,5h;BB;Js,2c,5s,Td,7h;0.24;12.0;Yes;1.94;EUR;97.0;0.03;235
2022/07/17 14:36:22;NL2;Ks,Qd;SB;9h,Ts,6c,7c,9c;0.09;4.5;No;2.18;EUR;109.0;0.01;236
2022/07/17 14:37:26;NL2;Th,7d;BTN;;0.0;0.0;No;2.27;EUR;113.5;0.0;237
2022/07/17 14:37:44;NL2;8s,5s;CO;6d,8h,8c,Td,4c;0.0;0.0;No;2.27;EUR;113.5;0.0;238
2022/07/17 14:39:20;NL2;Jd,5c;EP;7d,4h,3h;0.0;0.0;No;2.27;EUR;113.5;0.0;239
2022/07/17 14:40:02;NL2;Jd,6s;BB;Ac,Ad,4s,Td,Jc;0.02;1.0;Yes;2.27;EUR;113.5;0.0;240
2022/07/17 14:40:36;NL2;Kc,8s;SB;7c,6d,As,9c,7s;-0.01;-0.5;No;2.29;EUR;114.5;0.0;241
2022/07/17 14:41:44;NL2;Js,5c;BTN;Ks,4d,Th,3d;0.0;0.0;No;2.28;EUR;114.0;0.0;242
2022/07/17 14:42:31;NL2;Qc,2h;CO;Js,7d,6s,Ac,Qd;0.0;0.0;No;2.28;EUR;114.0;0.0;243
2022/07/17 14:43:52;NL2;Ah,8c;EP;9s,Js,7s,3h,Ad;0.0;0.0;No;2.28;EUR;114.0;0.0;244
2022/07/17 14:45:04;NL2;5s,3c;BB;Ts,Kd,9d,Js,3d;0.02;1.0;Yes;2.28;EUR;114.0;0.0;245
2022/07/17 14:45:40;NL2;Qs,5d;SB;;-0.01;-0.5;No;2.3;EUR;115.0;0.0;246
2022/07/17 14:46:12;NL2;Js,4c;BTN;;0.0;0.0;No;2.29;EUR;114.5;0.0;247
2022/07/17 14:46:40;NL2;4h,2h;CO;8c,Ts,7d,Tc,3s;0.0;0.0;No;2.29;EUR;114.5;0.0;248
2022/07/17 14:47:29;NL2;9d,3d;MP;2c,Tc,Jh;0.0;0.0;No;2.29;EUR;114.5;0.0;249
2022/07/17 14:48:01;NL2;Ac,6h;EP;3d,5d,Kh,Ts,Tc;0.0;0.0;No;2.29;EUR;114.5;0.0;250
2022/07/17 14:48:47;NL2;Ac,Tc;BB;7c,2c,4c,5s,2d;0.28;14.0;No;2.29;EUR;114.5;0.04;251
2022/07/17 14:50:21;NL2;Kc,8d;SB;Ah,Jd,3d,As,4d;-0.01;-0.5;No;2.57;EUR;128.5;0.0;252
2022/07/17 14:52:08;NL2;Ad,5h;BTN;9s,8d,5s,4h,3h;0.0;0.0;No;2.56;EUR;128.0;0.0;253
2022/07/17 14:53:59;NL2;Td,3h;CO;7h,Jd,4s,Ah,Ad;0.0;0.0;No;2.56;EUR;128.0;0.0;254
2022/07/17 14:54:40;NL2;Td,2d;MP;6h,Ah,Qd,8h,Qc;0.0;0.0;No;2.56;EUR;128.0;0.0;255
2022/07/17 14:55:42;NL2;6d,5c;EP;Ks,5s,Tc,3s,5h;0.0;0.0;No;2.56;EUR;128.0;0.0;256
2022/07/17 14:56:46;NL2;Js,7c;BB;Jc,8d,3c,3h,7d;0.13;6.5;Yes;2.56;EUR;128.0;0.01;257
2022/07/17 14:57:41;NL2;3c,3d;SB;5s,4d,Kd,5c,3h;-0.01;-0.5;No;2.69;EUR;134.5;0.0;258
2022/07/17 14:58:56;NL2;Kh,9h;BTN;6h,2c,Th;-0.08;-4.0;No;2.68;EUR;134.0;0.0;259
2022/07/17 15:00:56;NL2;Ah,4h;MP;Jd,9c,7d,7c,Qs;0.0;0.0;No;2.6;EUR;130.0;0.0;260
2022/07/17 15:02:01;NL2;Jc,2c;EP;8s,Tc,9c,Jd,4d;0.0;0.0;No;2.6;EUR;130.0;0.0;261
2022/07/17 15:02:46;NL2;Kc,Qd;BB;7c,7s,3c,3s;0.28;14.0;Yes;2.6;EUR;130.0;0.04;262
2022/07/17 15:03:49;NL2;5h,3s;SB;;-0.01;-0.5;No;2.88;EUR;144.0;0.0;263
2022/07/17 15:04:11;NL2;Jc,8h;BTN;;0.0;0.0;No;2.87;EUR;143.5;0.0;264
2022/07/18 19:15:36;NL2;8s,4s;BB;Jd,7h,7s,8d,6s;0.07;3.5;No;2.0;EUR;100.0;0.0;265
2022/07/18 19:16:36;NL2;9h,2c;SB;;-0.01;-0.5;No;2.07;EUR;103.5;0.0;266
2022/07/18 19:17:34;NL2;Ts,4h;BTN;Ad,Js,Td,Kd,Ac;0.0;0.0;No;2.06;EUR;103.0;0.0;267
2022/07/18 19:18:19;NL2;Qc,3c;MP;Qs,Qh,Kd,7h,Kh;0.0;0.0;No;2.06;EUR;103.0;0.0;268
2022/07/18 19:19:11;NL2;Jh,3h;EP;3d,3c,Jc,6c,Jd;0.0;0.0;No;2.06;EUR;103.0;0.0;269
2022/07/18 19:38:49;NL2;Qh,5h;BB;Qs,Ad,2s,Jd,2h;-0.4;-20.0;No;2.0;EUR;100.0;0.0;270
2022/07/18 19:40:01;NL2;As,Ks;SB;;0.14;7.0;No;1.6;EUR;80.0;0.0;271
2022/07/18 19:41:00;NL2;7s,5c;BTN;5d,3c,2d,8s,9h;0.0;0.0;No;1.74;EUR;87.0;0.0;272
2022/07/18 19:42:03;NL2;4s,2c;CO;Jc,Td,As,Kd,Qh;0.0;0.0;No;1.74;EUR;87.0;0.0;273
2022/07/18 19:43:19;NL2;Ts,2s;MP;Kc,8d,3s;0.0;0.0;No;1.74;EUR;87.0;0.0;274
2022/07/18 19:44:09;NL2;Ac,9d;EP;Qd,8h,2s;0.0;0.0;No;1.74;EUR;87.0;0.0;275
2022/07/18 19:44:38;NL2;Jc,8s;BB;Td,2h,5h,Jd;0.04;2.0;No;1.74;EUR;87.0;0.0;276
2022/07/18 19:45:42;NL2;8c,2s;SB;Qd,2c,3h,8d,Kh;-0.01;-0.5;No;1.78;EUR;89.0;0.0;277
2022/07/18 19:47:09;NL2;Qc,5s;BTN;8d,9s,Td,Kh,Jd;0.0;0.0;No;1.77;EUR;88.5;0.0;278
2022/07/18 19:47:44;NL2;Qh,Jh;MP;;0.03;1.5;No;1.77;EUR;88.5;0.0;279
2022/07/18 19:48:06;NL2;Kd,8h;EP;;0.01;0.5;No;1.8;EUR;90.0;0.0;280
2022/07/18 19:48:16;NL2;Qh,7c;SB;Js,Tc,7d,Ks;0.02;1.0;No;1.81;EUR;90.5;0.0;281
2022/07/18 19:48:57;NL2;Kd,7s;BTN;5s,Ad,Qc;0.0;0.0;No;1.83;EUR;91.5;0.0;282
2022/07/18 19:49:46;NL2;7h,2s;MP;;0.0;0.0;No;1.83;EUR;91.5;0.0;283
2022/07/18 19:49:49;NL2;Qd,3h;EP;;-0.01;-0.5;No;2.0;EUR;100.0;0.0;284
2022/07/18 19:49:58;NL2;Ks,Kd;BTN;;0.03;1.5;No;1.99;EUR;99.5;0.0;285
2022/07/18 19:50:12;NL2;Tc,9d;EP;4c,7s,9h,8h,7h;0.13;6.5;No;1.83;EUR;91.5;0.01;286
2022/07/18 19:50:17;NL2;Qd,2d;CO;;0.01;0.5;No;2.02;EUR;101.0;0.0;287
2022/07/18 19:50:28;NL2;Kh,5h;EP;;-0.01;-0.5;No;2.03;EUR;101.5;0.0;288
2022/07/18 19:50:46;NL2;Th,6h;BTN;;0.0;0.0;No;2.02;EUR;101.0;0.0;289
2022/07/18 19:51:01;NL2;5s,4c;BB;3h,Kh,Jd,Qs;-0.02;-1.0;No;1.96;EUR;98.0;0.0;290
2022/07/18 19:51:15;NL2;As,9d;CO;;0.03;1.5;No;2.02;EUR;101.0;0.0;291
2022/07/18 19:51:38;NL2;Ah,Jc;EP;Ac,6c,9c,Qh,Js;0.23;11.5;No;2.05;EUR;102.5;0.02;292
2022/07/18 19:51:53;NL2;Ac,6d;BTN;Qs,8d,Ks;-0.05;-2.5;No;1.94;EUR;97.0;0.0;293
2022/07/18 19:52:27;NL2;Kh,9s;MP;Jh,Ac,2d;-0.02;-1.0;No;1.89;EUR;94.5;0.0;294
2022/07/18 19:52:56;NL2;7d,3d;BB;;-0.02;-1.0;No;2.28;EUR;114.0;0.0;295
2022/07/18 19:53:09;NL2;Jd,7c;BTN;Js,2d,6h,5d;0.05;2.5;No;1.87;EUR;93.5;0.0;296
2022/07/18 19:53:26;NL2;As,7c;SB;;-0.01;-0.5;No;2.26;EUR;113.0;0.0;297
2022/07/18 19:53:40;NL2;As,Qd;MP;9s,7c,2s,5d,5c;-0.12;-6.0;No;1.92;EUR;96.0;0.0;298
2022/07/18 19:54:04;NL2;As,Ac;BTN;;0.09;4.5;No;2.25;EUR;112.5;0.0;299
2022/07/18 19:54:41;NL2;8c,4d;CO;;0.0;0.0;No;2.34;EUR;117.0;0.0;300
2022/07/18 19:54:47;NL2;Jd,Ts;BTN;4h,6d,4d,Th,3d;0.11;5.5;Yes;1.8;EUR;90.0;0.01;301
2022/07/18 19:54:51;NL2;5s,4d;EP;6s,3d,2c,7c,7s;0.0;0.0;No;2.34;EUR;117.0;0.0;302
2022/07/18 19:55:36;NL2;Ks,Qs;MP;As,5c,2c,3c,Js;-0.35;-17.5;Yes;1.91;EUR;95.5;0.0;303
2022/07/18 19:55:47;NL2;6d,2s;BB;3s,3h,5d,Ah,3d;-0.02;-1.0;No;2.34;EUR;117.0;0.0;304
2022/07/18 19:56:43;NL2;4s,4d;BTN;9s,5s,6s,6c,Kh;-0.04;-2.0;Yes;1.56;EUR;78.0;0.0;305
2022/07/18 19:56:55;NL2;7c,4h;SB;;-0.01;-0.5;No;2.32;EUR;116.0;0.0;306
2022/07/18 19:57:07;NL2;Jc,Ts;MP;Js,5h,Qh,9d,Ah;-0.12;-6.0;No;1.52;EUR;76.0;0.0;307
2022/07/18 19:57:14;NL2;Th,6d;BTN;;0.0;0.0;No;2.31;EUR;115.5;0.0;308
2022/07/18 19:57:36;NL2;7s,4h;CO;;0.0;0.0;No;2.31;EUR;115.5;0.0;309
2022/07/18 19:57:53;NL2;8d,4d;EP;;0.0;0.0;No;2.31;EUR;115.5;0.0;310
2022/07/18 19:57:57;NL2;7s,4s;BTN;3d,Qh,As,Tc,3h;-0.15;-7.5;Yes;1.4;EUR;70.0;0.0;311
2022/07/18 19:58:17;NL2;Ah,Ac;BB;Th,2d,5s,Kh;0.48;24.0;No;2.31;EUR;115.5;0.06;312
2022/07/18 19:58:21;NL2;4c,3h;MP;3s,5s,8h;-0.02;-1.0;No;1.25;EUR;62.5;0.0;313
2022/07/18 19:58:45;NL2;Jc,8s;BTN;5s,Kc,5h;0.06;3.0;No;1.23;EUR;61.5;0.0;314
2022/07/18 19:59:19;NL2;Qh,2c;MP;Ad,Js,As,8s,Th;-0.02;-1.0;No;1.29;EUR;64.5;0.0;315
2022/07/18 19:59:27;NL2;Tc,4s;SB;;-0.01;-0.5;No;2.79;EUR;139.5;0.0;316
2022/07/18 19:59:50;NL2;5c,2c;BTN;;0.0;0.0;No;2.78;EUR;139.0;0.0;317
2022/07/18 19:59:51;NL2;Kd,Js;SB;4d,2h,Ah,7d;0.34;17.0;No;1.27;EUR;63.5;0.04;318
2022/07/18 20:00:08;NL2;Ts,Td;CO;8d,3s,6c,5c,5h;0.24;12.0;Yes;2.78;EUR;139.0;0.03;319
2022/07/18 20:00:36;NL2;5h,3h;BTN;Kc,9d,Ts,Ah,Qh;0.0;0.0;No;1.61;EUR;80.5;0.0;320
2022/07/18 20:01:25;NL2;Ac,Ts;MP;8s,Jc,Jh,6h,5c;-0.15;-7.5;Yes;1.61;EUR;80.5;0.0;321
2022/07/18 20:01:43;NL2;Kc,7s;MP;9c,Ts,4c;0.0;0.0;No;3.02;EUR;151.0;0.0;322
2022/07/18 20:02:41;NL2;Ad,Kc;SB;;0.07;3.5;No;1.46;EUR;73.0;0.0;323
2022/07/18 20:02:51;NL2;Kc,4h;EP;3s,7c,2c,Ac;0.0;0.0;No;3.02;EUR;151.0;0.0;324
2022/07/18 20:03:06;NL2;4h,3c;BTN;Jh,2h,6c,5c,5d;0.0;0.0;No;1.53;EUR;76.5;0.0;325
2022/07/22 22:20:29;NL2;3d,2d;BB;4s,3s,8c;-0.02;-1.0;No;2.0;EUR;100.0;0.0;326
2022/07/22 22:21:33;NL2;Jc,3d;SB;Kd,7d,Ad;-0.01;-0.5;No;1.98;EUR;99.0;0.0;327
2022/07/22 22:22:16;NL2;Jc,7d;BTN;;0.0;0.0;No;1.97;EUR;98.5;0.0;328
2022/07/22 22:22:39;NL2;Kh,Kd;CO;3d,9h,9s;0.42;21.0;No;1.97;EUR;98.5;0.06;329
2022/07/22 22:23:50;NL2;Jc,7s;MP;Kc,Td,7d,3d,7h;0.0;0.0;No;2.39;EUR;119.5;0.0;330
2022/07/22 22:25:02;NL2;Ad,Qc;EP;3d,8h,Qh;0.07;3.5;No;2.39;EUR;119.5;0.0;331
2022/07/22 22:25:56;NL2;As,5d;BB;Ts,6h,6s,Jh,8h;-0.02;-1.0;No;2.46;EUR;123.0;0.0;332
2022/07/22 22:27:05;NL2;Ts,3s;SB;9d,As,2h,5s;-0.01;-0.5;No;2.44;EUR;122.0;0.0;333
2022/07/22 22:27:58;NL2;7h,7d;BTN;;-0.06;-3.0;No;2.43;EUR;121.5;0.0;334
2022/07/22 22:28:40;NL2;Ts,9s;CO;Th,Td,2c,4s;0.28;14.0;No;2.37;EUR;118.5;0.04;335
2022/07/22 22:29:34;NL2;Ks,5h;MP;;0.0;0.0;No;2.65;EUR;132.5;0.0;336
2022/07/22 22:29:52;NL2;Jd,6h;EP;;0.0;0.0;No;2.65;EUR;132.5;0.0;337
2022/07/22 22:30:05;NL2;Js,6s;BB;5h,9s,5c,Jd,6h;-0.02;-1.0;No;2.65;EUR;132.5;0.0;338
2022/07/22 22:31:33;NL2;Ah,9s;SB;4s,6c,3s;-0.01;-0.5;No;2.63;EUR;131.5;0.0;339
2022/07/22 22:32:30;NL2;Qc,6s;BTN;5c,4s,7c,2d;0.0;0.0;No;2.62;EUR;131.0;0.0;340
2022/07/22 22:33:18;NL2;Td,2c;MP;;0.0;0.0;No;2.62;EUR;131.0;0.0;341
2022/07/22 22:36:08;NL2;Kh,Qh;BB;3h,9d,Tc,5c;-0.39;-19.5;No;2.0;EUR;100.0;0.0;342
2022/07/22 22:38:05;NL2;As,2d;SB;Th,6d,9s;-0.01;-0.5;No;1.61;EUR;80.5;0.0;343
2022/07/22 22:38:39;NL2;9h,4h;BTN;Qh,4c,7h,Kc;0.0;0.0;No;1.6;EUR;80.0;0.0;344
2022/07/22 22:40:03;NL2;Ad,3h;CO;8h,5d,4s,7c,Qd;0.0;0.0;No;1.6;EUR;80.0;0.0;345
2022/07/22 22:41:14;NL2;Kh,2d;MP;7h,3d,4h,Jd,8h;0.0;0.0;No;1.6;EUR;80.0;0.0;346
2022/07/22 22:42:10;NL2;Qs,Qd;EP;6s,Jc,9c,Td,Kh;0.51;25.5;Yes;1.6;EUR;80.0;0.14;347
2022/07/22 22:43:36;NL2;7s,5d;SB;;-0.01;-0.5;No;2.17;EUR;108.5;0.0;348
2022/07/22 22:43:55;NL2;Ac,8c;BTN;9s,Jc,Ts,Jh,6h;0.0;0.0;No;2.16;EUR;108.0;0.0;349
2022/07/22 22:45:41;NL2;Ah,Ad;CO;Js,Th,Kc,7s;-0.06;-3.0;No;2.16;EUR;108.0;0.0;350
2022/07/22 22:46:35;NL2;6s,3d;MP;5h,4c,7s,Qs,7d;0.83;41.5;Yes;2.1;EUR;105.0;0.12;351
2022/07/22 22:47:42;NL2;Jc,5s;SB;;-0.01;-0.5;No;2.93;EUR;146.5;0.0;352
2022/07/22 22:48:00;NL2;5h,4s;BTN;Ks,Qs,5s;0.0;0.0;No;2.92;EUR;146.0;0.0;353
2022/07/22 22:48:27;NL2;Td,4c;CO;Kh,Jh,3s,Kc,5d;0.0;0.0;No;2.92;EUR;146.0;0.0;354
2022/07/22 22:49:15;NL2;8s,6d;MP;Kh,Ad,4c;0.0;0.0;No;2.92;EUR;146.0;0.0;355
2022/07/24 11:13:52;NL2;Ac,Jc;EP;;0.07;3.5;No;2.0;EUR;100.0;0.0;356
2022/07/24 11:14:17;NL2;Js,5c;BB;;-0.01;-0.5;No;2.07;EUR;103.5;0.0;357
2022/07/24 11:14:24;NL2;Ac,2h;BB;Jh,2c,3h;-0.02;-1.0;No;2.0;EUR;100.0;0.0;358
2022/07/24 11:15:16;NL2;Ad,8s;SB;;-0.06;-3.0;No;1.98;EUR;99.0;0.0;359
2022/07/24 11:15:58;NL2;Kc,Qs;BTN;9c,Kh,9d,5c,3s;0.75;37.5;Yes;1.92;EUR;96.0;0.11;360
2022/07/24 11:17:25;NL2;5h,2h;CO;7s,6s,8h,8c;0.0;0.0;No;2.67;EUR;133.5;0.0;361
2022/07/24 11:18:33;NL2;Kc,7h;EP;8s,3s,Td,Qd,Qs;0.06;3.0;No;2.67;EUR;133.5;0.0;362
2022/07/24 11:18:36;NL2;9h,6h;BB;5d,Ks,8h,8s,6s;-0.04;-2.0;Yes;2.0;EUR;100.0;0.0;363
2022/07/24 11:19:28;NL2;Qh,4s;SB;;-0.01;-0.5;No;2.73;EUR;136.5;0.0;364
2022/07/24 11:19:46;NL2;Qs,6h;SB;;-0.01;-0.5;No;1.96;EUR;98.0;0.0;365
2022/07/24 11:19:53;NL2;Ks,7c;BTN;;0.0;0.0;No;2.72;EUR;136.0;0.0;366
2022/07/24 11:20:08;NL2;Qh,5s;BTN;;0.0;0.0;No;1.95;EUR;97.5;0.0;367
2022/07/24 11:20:31;NL2;Js,8s;CO;;0.0;0.0;No;1.95;EUR;97.5;0.0;368
2022/07/24 11:20:32;NL2;Jh,Ts;CO;;0.03;1.5;No;2.72;EUR;136.0;0.0;369
2022/07/24 11:20:58;NL2;Ah,7d;MP;;0.0;0.0;No;1.95;EUR;97.5;0.0;370
2022/07/24 11:21:00;NL2;Ks,Qd;MP;3c,Tc,7c,Kc,8s;0.14;7.0;Yes;2.75;EUR;137.5;0.01;371
2022/07/24 11:21:21;NL2;7d,2h;EP;8s,Ks,9h,7c,3c;0.0;0.0;No;1.95;EUR;97.5;0.0;372
2022/07/24 11:21:48;NL2;Ac,3c;EP;Ks,As,3d;0.0;0.0;No;2.89;EUR;144.5;0.0;373
2022/07/24 11:21:55;NL2;Kc,Jc;BB;;0.02;1.0;No;1.95;EUR;97.5;0.0;374
2022/07/24 11:22:39;NL2;6d,2s;BB;Tc,4h,Td,Jh;-0.02;-1.0;No;2.89;EUR;144.5;0.0;375
2022/07/24 11:22:42;NL2;Jd,2c;SB;2d,3s,8d,2s;-0.01;-0.5;No;1.97;EUR;98.5;0.0;376
2022/07/24 11:23:30;NL2;Ts,Tc;BTN;;0.07;3.5;No;1.96;EUR;98.0;0.0;377
2022/07/24 11:24:03;NL2;5s,4d;CO;;0.0;0.0;No;2.03;EUR;101.5;0.0;378
2022/07/24 11:24:18;NL2;8h,2h;EP;7d,9d,Ah,2d,Ad;0.0;0.0;No;2.03;EUR;101.5;0.0;379
2022/07/24 11:24:40;NL2;Ad,4h;SB;;-0.01;-0.5;No;2.87;EUR;143.5;0.0;380
2022/07/24 11:25:11;NL2;Th,5h;BTN;;0.0;0.0;No;2.86;EUR;143.0;0.0;381
2022/07/24 11:25:18;NL2;7d,5h;BB;8c,5c,7c,3d;0.04;2.0;No;2.03;EUR;101.5;0.0;382
2022/07/24 11:25:42;NL2;Ts,9s;MP;6h,Jh,2h,4h;0.21;10.5;No;2.86;EUR;143.0;0.03;383
2022/07/24 11:26:10;NL2;Th,8h;SB;;0.02;1.0;No;2.07;EUR;103.5;0.0;384
2022/07/24 11:26:34;NL2;Kc,Td;BTN;3c,5c,2h,8h,3h;0.0;0.0;No;2.09;EUR;104.5;0.0;385
2022/07/24 11:27:06;NL2;4s,2s;BB;5c,Ac,9c,Td;-0.02;-1.0;No;3.07;EUR;153.5;0.0;386
2022/07/24 11:27:26;NL2;Kh,8h;CO;5d,3d,4s,Kc;0.08;4.0;No;2.09;EUR;104.5;0.0;387
2022/07/24 11:27:44;NL2;9c,7c;SB;6h,Jc,5s;-0.01;-0.5;No;3.05;EUR;152.5;0.0;388
2022/07/24 11:28:17;NL2;Qc,8d;BB;;0.01;0.5;No;2.17;EUR;108.5;0.0;389
2022/07/24 11:28:31;NL2;Tc,9s;SB;Js,3d,2h,7d,Qc;-0.01;-0.5;No;2.18;EUR;109.0;0.0;390
2022/07/24 11:28:32;NL2;8d,3s;BTN;Td,Ad,3d;0.0;0.0;No;3.04;EUR;152.0;0.0;391
2022/07/24 11:29:02;NL2;4d,2c;MP;7s,5s,As,4s;0.0;0.0;No;3.04;EUR;152.0;0.0;392
2022/07/24 11:29:16;NL2;Ks,3c;BTN;8s,6d,9d,Ts,As;0.0;0.0;No;2.17;EUR;108.5;0.0;393
2022/07/24 11:29:37;NL2;Td,9s;EP;Ts,Kh,Js,Th,9c;0.0;0.0;No;3.04;EUR;152.0;0.0;394
2022/07/24 11:30:17;NL2;Jd,9s;CO;;0.0;0.0;No;2.17;EUR;108.5;0.0;395
2022/07/24 11:30:29;NL2;8d,5d;BB;Ah,8h,7s;-0.02;-1.0;No;3.04;EUR;152.0;0.0;396
2022/07/24 11:30:39;NL2;5s,4h;EP;9h,7s,5h,2h;0.0;0.0;No;2.17;EUR;108.5;0.0;397
2022/07/24 11:31:46;NL2;5h,2c;SB;4s,Kd,3c;-0.01;-0.5;No;3.02;EUR;151.0;0.0;398
2022/07/24 11:32:30;NL2;As,Ah;BB;6s,8c,5s,4d,3s;0.13;6.5;Yes;2.17;EUR;108.5;0.01;399
2022/07/24 11:32:34;NL2;5s,4s;BTN;;0.0;0.0;No;3.01;EUR;150.5;0.0;400
2022/07/24 11:33:18;NL2;5s,4s;SB;Ac,3h,7d,7h;-0.01;-0.5;No;2.3;EUR;115.0;0.0;401
2022/07/24 11:33:23;NL2;Ts,9s;MP;7s,6c,7c,9h,Jh;0.0;0.0;No;3.01;EUR;150.5;0.0;402
2022/07/24 11:33:49;NL2;7d,6c;BTN;;0.0;0.0;No;2.29;EUR;114.5;0.0;403
2022/07/24 11:34:20;NL2;6c,3h;CO;8s,9c,2s,2d;0.0;0.0;No;2.29;EUR;114.5;0.0;404
2022/07/24 11:34:49;NL2;9d,6h;EP;;0.0;0.0;No;3.01;EUR;150.5;0.0;405
2022/07/24 11:35:12;NL2;Ks,Qh;MP;;-0.06;-3.0;No;2.29;EUR;114.5;0.0;406
2022/07/25 22:47:30;NL2;6s,5s;EP;2h,Js,Kh;-0.06;-3.0;No;2.0;EUR;100.0;0.0;407
2022/07/25 22:48:01;NL2;8d,6c;BB;;-0.01;-0.5;No;1.94;EUR;97.0;0.0;408
2022/07/25 22:48:21;NL2;Js,7d;BTN;;0.0;0.0;No;1.93;EUR;96.5;0.0;409
2022/07/25 22:48:29;NL2;Ac,4s;BB;Kc,Th,7c,4h,9c;0.12;6.0;No;2.0;EUR;100.0;0.01;410
2022/07/25 22:48:35;NL2;Ks,2s;CO;4h,Kh,7h,3c,5s;0.0;0.0;No;1.93;EUR;96.5;0.0;411
2022/07/25 22:49:27;NL2;Ks,Th;MP;;0.03;1.5;No;1.93;EUR;96.5;0.0;412
2022/07/25 22:49:39;NL2;As,Qs;SB;;0.04;2.0;No;2.12;EUR;106.0;0.0;413
2022/07/25 22:49:50;NL2;8d,2d;EP;;-0.02;-1.0;No;1.96;EUR;98.0;0.0;414
2022/07/25 22:50:12;NL2;Kc,3h;BB;;-0.01;-0.5;No;1.94;EUR;97.0;0.0;415
2022/07/25 22:50:18;NL2;Ah,Kh;BTN;;0.03;1.5;No;2.16;EUR;108.0;0.0;416
2022/07/25 22:50:26;NL2;Jh,3d;BTN;;0.0;0.0;No;1.93;EUR;96.5;0.0;417
2022/07/25 22:50:35;NL2;Jc,9d;CO;;0.0;0.0;No;2.19;EUR;109.5;0.0;418
2022/07/25 22:50:53;NL2;Ad,9d;CO;2c,9s,2d,3d,3s;0.24;12.0;Yes;1.93;EUR;96.5;0.03;419
2022/07/25 22:51:16;NL2;Js,8d;EP;Qd,7s,8s;0.0;0.0;No;2.19;EUR;109.5;0.0;420
2022/07/25 22:52:02;NL2;Td,8h;BB;5h,6d,Qh;-0.02;-1.0;No;2.19;EUR;109.5;0.0;421
2022/07/25 22:52:15;NL2;Kh,3c;MP;As,Ah,Jh;0.0;0.0;No;2.17;EUR;108.5;0.0;422
2022/07/25 22:52:32;NL2;9h,6d;SB;3d,8c,7h,3s,Qc;-0.01;-0.5;No;2.17;EUR;108.5;0.0;423
2022/07/25 22:52:46;NL2;Tc,2s;EP;;-0.02;-1.0;No;2.17;EUR;108.5;0.0;424
2022/07/25 22:52:58;NL2;8s,2h;BB;;-0.01;-0.5;No;2.15;EUR;107.5;0.0;425
2022/07/25 22:53:14;NL2;Th,7s;BTN;;0.0;0.0;No;2.14;EUR;107.0;0.0;426
2022/07/25 22:53:53;NL2;Ts,4d;BTN;;0.0;0.0;No;2.16;EUR;108.0;0.0;427
2022/07/25 22:54:35;NL2;Qd,9h;CO;Kh,Js,4s,5h;0.0;0.0;No;2.16;EUR;108.0;0.0;428
2022/07/27 19:28:47;NL2;6c,4d;SB;7h,As,3d,7d,5s;0.05;2.5;No;2.0;EUR;100.0;0.0;429
2022/07/27 19:33:41;NL2;Ts,5d;BB;9s,4h,3h,Jc,Qd;-0.02;-1.0;No;2.0;EUR;100.0;0.0;430
2022/07/27 19:34:56;NL2;Ad,2s;SB;9h,7h,5c,9d,Qc;-0.01;-0.5;No;1.98;EUR;99.0;0.0;431
2022/07/27 19:35:14;NL2;6d,3d;BB;4h,8s,As;-0.06;-3.0;No;2.0;EUR;100.0;0.0;432
2022/07/27 19:35:31;NL2;Ks,6h;BTN;6d,As,5h,7h;0.0;0.0;No;1.97;EUR;98.5;0.0;433
2022/07/27 19:35:42;NL2;Ah,Qc;SB;4s,Jh,6d,Ts,Tc;-0.1;-5.0;No;1.94;EUR;97.0;0.0;434
